host_id,host_name,host_response_time,host_listings_count,neighbourhood,city,zipcode,market,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy
2683918,Ravi,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$220.00,,,1,1125,2,100,flexible
32916088,LaKell,within a day,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$109.00,,,1,1125,7,89,flexible
6590511,Joy,within an hour,2,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,4,1,0,2,$79.00,$650.00,"$2,499.00",3,28,5,100,strict
11972863,Sandy,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Shared room,2,1,1,2,$45.00,$275.00,$945.00,1,1125,15,97,moderate
555957,Alexia,within a few hours,3,Broadway,Seattle,98102,Seattle,United States,House,Private room,1,1,1,1,$58.00,$406.00,,1,31,279,95,strict
19799874,Noora,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,2,$100.00,,,1,1125,7,80,moderate
8136493,Grant,within an hour,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$80.00,,,1,1125,9,100,moderate
18746557,Amanda,N/A,1,Broadway,Seattle,,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$100.00,,,1,1125,0,,flexible
2594393,Shay,within an hour,3,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$139.00,,,2,1125,19,99,moderate
8759150,Jean,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1.5,1,1,$169.00,$756.00,"$3,500.00",1,1125,15,97,flexible
42317546,William,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$114.00,$613.00,"$2,394.00",1,10,6,100,flexible
3650951,Candace,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$85.00,$500.00,,3,6,15,97,strict
7673693,Shawn,within a few hours,5,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,7,1,2,2,$100.00,,"$4,000.00",2,180,12,92,strict
6397518,Sean,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$125.00,"$1,400.00",,3,1125,27,96,strict
1202954,Jay,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,0,2,$190.00,,,1,1125,0,,flexible
9565783,David,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$100.00,$600.00,,1,1125,8,95,flexible
7354306,Michael,within an hour,18,Broadway,Seattle,98102,Seattle,United States,House,Shared room,1,1,1,1,$40.00,$286.00,,2,1125,44,90,strict
47267675,Tyler,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Shared room,2,1,1,1,$40.00,,,1,1125,0,,flexible
1243056,Andrew,within an hour,37,Broadway,Seattle,98102,Seattle,United States,House,Shared room,1,0.5,1,1,$53.00,$269.00,$855.00,4,1125,1,100,strict
7673693,Shawn,within a few hours,5,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,8,2,2,3,$250.00,"$1,900.00","$5,000.00",4,1125,41,96,strict
1243056,Andrew,within an hour,37,Broadway,Seattle,98102,Seattle,United States,House,Shared room,1,1,1,1,$65.00,$349.00,"$1,095.00",4,1125,0,,flexible
1243056,Andrew,within an hour,37,Broadway,Seattle,98102,Seattle,United States,House,Shared room,1,0.5,1,1,$55.00,$279.00,$895.00,4,1125,10,96,strict
1243056,Andrew,within an hour,37,Broadway,Seattle,98102,Seattle,United States,House,Shared room,1,0.5,1,1,$53.00,$269.00,$855.00,4,1125,5,92,strict
1243056,Andrew,within an hour,37,Broadway,Seattle,98122,Seattle,United States,House,Shared room,1,0.5,1,1,$55.00,$279.00,$895.00,4,1125,1,80,strict
1243056,Andrew,within an hour,37,Broadway,Seattle,98102,Seattle,United States,House,Shared room,1,0.5,1,1,$49.00,$267.00,$895.00,4,1125,4,70,strict
2886900,Kathleen,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$75.00,,,1,1125,6,92,flexible
1382925,Calen,within an hour,3,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$89.00,,,1,14,294,91,strict
25966380,Min,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$90.00,$580.00,,2,30,49,96,moderate
35492206,Matthew,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Condominium,Entire home/apt,2,1,1,1,$250.00,"$1,400.00","$4,000.00",1,1125,7,100,flexible
4196404,Troy & Maria,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$199.00,,,3,1125,22,94,strict
5090190,Rochelle,within a few hours,2,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,1,1,1,$95.00,,"$2,000.00",2,180,83,99,moderate
32940818,Joe & Ronnimae,within a few hours,4,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,1,1,1,$89.00,,,1,1125,19,97,strict
24336313,Jeff,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$110.00,,,1,1125,12,93,moderate
12361167,Rebecca,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$155.00,,,1,1125,135,92,moderate
1121532,Autumn,within an hour,8,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,,1,1,$119.00,$890.00,,2,365,52,96,strict
50201633,Taylor,within an hour,2,Broadway,Seattle,98122,Seattle,United States,Apartment,Shared room,1,1,1,1,$25.00,,,1,28,2,100,flexible
769622,Gil,within a few hours,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$159.00,,,1,1125,8,95,flexible
1717589,Judy,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,5,1,1,3,$125.00,$850.00,"$3,000.00",1,1125,8,95,strict
8306329,Brent,within a day,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Shared room,2,1,1,1,$25.00,,,1,1125,39,85,moderate
1717589,Judy,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,5,1,1,3,$225.00,"$1,400.00","$3,000.00",1,365,84,91,strict
37883624,Jason,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$140.00,$950.00,"$3,000.00",2,1125,8,98,strict
39743771,Duncan,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$89.00,$790.00,"$2,800.00",2,1125,15,89,flexible
286545,Yuriy,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,2,1,$190.00,,,2,7,31,93,moderate
13546271,Elyse,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$99.00,$650.00,,1,1125,15,97,moderate
42782914,Kriston,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$49.00,$310.00,,2,7,2,100,strict
450548,Vaibhav,within a day,3,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,1,1,1,$100.00,$830.00,,1,29,51,94,moderate
555957,Alexia,within a few hours,3,Broadway,Seattle,98102,Seattle,United States,House,Private room,1,1,1,1,$58.00,,,1,6,263,96,strict
19245041,Myyk,N/A,1,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,2,1,1,$200.00,"$1,000.00",,1,1125,0,,moderate
7673693,Shawn,within a few hours,5,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,6,1,2,2,$150.00,,"$4,988.00",3,1125,5,96,strict
1393266,Mark,within a few hours,3,Broadway,Seattle,98122,Seattle,United States,Apartment,Private room,2,1,1,1,$59.00,$422.00,"$1,491.00",2,1125,24,97,flexible
11698717,Sam,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$65.00,,,1,1125,2,100,flexible
7696606,Corey,within a day,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$80.00,,,1,1125,2,90,flexible
42537846,Eric,within an hour,17,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$69.00,$400.00,"$1,500.00",1,1125,2,70,moderate
3907188,Julio,N/A,1,Broadway,Seattle,98102,Seattle,United States,House,Private room,1,,1,1,$75.00,,,1,1125,0,,flexible
20242835,Melinda,within an hour,1,Broadway,Seattle,98112,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$97.00,,,2,1125,8,95,moderate
1787819,Christine,within a day,8,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$174.00,"$1,008.00","$2,594.00",3,90,19,98,strict
555957,Alexia,within a few hours,3,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,1,1,2,$78.00,,,1,1125,0,,flexible
1382925,Calen,within an hour,3,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$89.00,,,1,14,193,90,strict
1969207,Philip,N/A,1,Broadway,Seattle,98112,Seattle,United States,House,Private room,2,1,1,1,$100.00,,,3,1125,7,94,flexible
753818,Wesley,within an hour,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$125.00,$750.00,,3,1125,3,60,strict
1346749,April,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,House,Entire home/apt,4,2,2,2,$130.00,,,1,1125,3,80,moderate
3551193,Katie,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$132.00,,,1,1125,11,96,moderate
1121532,Autumn,within an hour,8,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$119.00,$890.00,,2,1125,61,96,strict
20089918,Zachary & Angela,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$150.00,$999.00,,2,7,1,100,flexible
27967988,Robert,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,2,$115.00,$715.00,"$2,175.00",1,30,17,95,moderate
32689598,Lori,within a few hours,3,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$99.00,,,1,1125,0,,strict
32940818,Joe & Ronnimae,within a few hours,4,Broadway,Seattle,98102,Seattle,United States,House,Entire home/apt,2,1,1,1,$99.00,,,1,1125,0,,strict
5215312,Caroline,N/A,1,Broadway,Seattle,98122,Seattle,United States,House,Private room,2,1,1,1,$120.00,,,1,1125,41,93,flexible
14943694,Arnaud,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$70.00,$500.00,"$1,600.00",2,1125,4,90,flexible
24596657,Matt,within a day,2,Broadway,Seattle,98112,Seattle,United States,Apartment,Private room,2,1,1,1,$150.00,,"$3,000.00",2,1125,44,95,flexible
3586338,Cat,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$145.00,,,3,1125,29,93,strict
807116,Emily,within a day,3,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$118.00,,,1,1125,0,,flexible
4433456,Whitney,N/A,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$100.00,$500.00,"$1,680.00",3,1125,2,100,strict
1445691,Kyle,within an hour,2,Broadway,Seattle,98102,Seattle,United States,House,Private room,4,1,1,3,$100.00,,,3,1125,11,98,moderate
12934911,Damon,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,1,3,$65.00,,,7,1125,0,,flexible
7325453,Clare,within a day,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,3,1,0,1,$115.00,$720.00,,1,1125,6,97,strict
17881151,Tiffany,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$149.00,"$1,400.00",,1,1125,28,98,strict
19799874,Noora,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$59.00,,,1,1125,24,93,moderate
23468733,Daniella,within a few hours,5,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$155.00,"$1,050.00","$2,195.00",3,1125,4,70,strict
39607395,Elizabeth,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$100.00,,,1,1125,3,100,moderate
24165555,Caitlin & Charlie,N/A,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$175.00,,,1,1125,3,100,flexible
10764824,Lily,within an hour,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Private room,1,1,1,1,$70.00,$450.00,,1,1125,22,98,flexible
2460676,Matthew,within an hour,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Private room,5,1,1,2,$84.00,$619.00,"$2,184.00",1,1125,38,97,flexible
30322585,Nicole,within a day,1,Broadway,Seattle,98102,Seattle,United States,House,Entire home/apt,4,1,2,2,$175.00,,,2,1125,1,100,flexible
8534462,Daniela,within an hour,48,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$167.00,"$1,300.00","$4,200.00",2,1125,48,96,strict
5662531,Katie,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Townhouse,Private room,2,1,1,1,$99.00,,,1,1125,1,100,flexible
37913323,Molly,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$100.00,,,1,5,12,100,flexible
32433212,Bonnie,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,5,2,2,2,$259.00,"$1,300.00","$3,750.00",2,1125,13,98,strict
7606108,Lana,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$139.00,$875.00,"$2,000.00",3,1125,55,97,strict
2496518,Jeremy,within a few hours,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,4,1,2,2,$185.00,,,4,21,13,98,moderate
31509,David,within an hour,4,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,3,1,0,2,$99.00,,,1,27,17,98,strict
45834046,Daniel,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$90.00,,,1,1125,0,,flexible
6657721,Alex And Joshua,N/A,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,3,1.5,2,1,$250.00,"$1,750.00","$7,500.00",3,14,4,100,strict
19425,Shireen,N/A,1,Broadway,Seattle,98122,Seattle,United States,Condominium,Entire home/apt,2,1,1,1,$85.00,,,1,1125,40,94,flexible
47588576,Will,within a day,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$100.00,$400.00,,3,1125,2,100,strict
11946408,Chad,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$80.00,,,1,10,4,100,flexible
8315334,Robert,within a few hours,3,Broadway,Seattle,98102,Seattle,United States,House,Entire home/apt,8,3.5,4,5,$260.00,,,1,1125,23,90,flexible
41487433,Jose,N/A,1,Broadway,Seattle,98102,Seattle,United States,House,Private room,1,1,1,1,$125.00,,,1,1125,2,100,flexible
21195629,Robbie,within a few hours,1,Broadway,Seattle,98112,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$119.00,$775.00,,1,2,17,91,flexible
50893,Chris,within a few hours,10,Broadway,Seattle,98102,Seattle,United States,House,Entire home/apt,4,2.5,2,2,$182.00,"$1,311.00","$3,200.00",3,1125,10,100,strict
934641,Nick,within an hour,3,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$69.00,,,2,30,255,85,strict
32238651,Michael,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$90.00,,,2,1125,9,84,flexible
42537846,Eric,within an hour,17,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$69.00,$400.00,"$1,500.00",1,1125,4,90,moderate
8904778,Lisa,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,3,1.5,2,2,$130.00,,,1,1125,0,,moderate
24916371,Mc,within an hour,3,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,6,1,2,2,$135.00,,"$3,650.00",1,1125,1,100,moderate
26326126,Dan,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,2,1,1,$82.00,$417.00,"$1,190.00",14,1125,0,,flexible
35662043,Amanda,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$212.00,"$1,261.00",,2,1125,4,95,flexible
7354306,Michael,within an hour,18,Broadway,Seattle,98102,Seattle,United States,House,Private room,1,1,1,1,$47.00,$357.00,$900.00,2,30,14,94,strict
24916371,Mc,within an hour,3,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,4,1,2,2,$100.00,,"$3,500.00",1,1125,0,,moderate
9499722,Emily,within a few hours,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,3,1,2,1,$100.00,$600.00,,3,1125,4,80,moderate
1363490,Mireya,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,0,2,$95.00,,"$2,400.00",2,1125,16,95,strict
5551020,Benjamin,N/A,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$239.00,,,2,1125,2,100,moderate
41379323,E,within an hour,7,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,3,1,1,2,$75.00,$495.00,"$1,995.00",1,1125,4,60,strict
39863754,Micah Alyn,a few days or more,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Private room,3,1,1,1,$75.00,,,1,1125,5,73,flexible
5260336,Jennifer,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$96.00,$700.00,,1,1125,3,100,moderate
31669424,Valerie,within an hour,4,Broadway,Seattle,98122,Seattle,United States,Condominium,Entire home/apt,2,1,1,1,$90.00,,,1,1125,14,99,strict
26690621,Elisa,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$80.00,$600.00,,1,3,105,95,moderate
900531,Clay,within a day,2,Broadway,Seattle,98102,Seattle,United States,House,Entire home/apt,6,1,2,3,$200.00,,,1,30,17,96,moderate
90437,Ian,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,5,1,1,3,$119.00,,,3,730,7,100,strict
42537846,Eric,within an hour,17,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$69.00,$400.00,"$1,500.00",1,1125,7,100,flexible
3246928,Jordan,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$85.00,,,2,1125,0,,moderate
1243056,Andrew,within an hour,37,Broadway,Seattle,98102,Seattle,United States,House,Private room,1,1,1,1,$69.00,$389.00,"$1,295.00",4,1125,1,100,strict
10981612,Jeffrey,N/A,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Private room,2,2,1,1,$85.00,,,2,1125,2,100,flexible
30793403,Amanda,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1.5,1,1,$100.00,,,1,1125,0,,flexible
48784263,Garrett And Cody,N/A,1,Broadway,Seattle,98102,Seattle,United States,Condominium,Private room,2,2,1,1,$150.00,,,1,1125,0,,flexible
35740581,J.D.,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$140.00,$940.00,"$3,500.00",2,1125,23,98,moderate
8688905,Sarah,within a day,1,Broadway,Seattle,98122,Seattle,United States,Condominium,Entire home/apt,3,1,1,1,$150.00,$900.00,"$4,000.00",1,1125,14,81,moderate
595610,Elena,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$100.00,,,2,13,10,100,moderate
5820099,Forest And Andy,within a few hours,7,Broadway,Seattle,98122,Seattle,United States,House,Entire home/apt,10,3,5,5,$550.00,,,1,1125,0,,flexible
24336313,Jeff,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$69.00,,,2,1125,0,,moderate
1121532,Autumn,within an hour,8,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,4,1,1,1,$119.00,$890.00,,2,1125,45,95,strict
1380838,Riley,within a day,1,Broadway,Seattle,98102,Seattle,United States,House,Entire home/apt,8,1.5,4,3,$350.00,"$2,000.00",,2,10,2,100,moderate
20983122,Michael,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$69.00,$500.00,,1,14,18,100,strict
50893,Chris,within a few hours,10,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,2,1,2,$48.00,$255.00,,2,14,7,83,flexible
50893,Chris,within a few hours,10,Broadway,Seattle,98102,Seattle,United States,House,Private room,4,2,1,2,$69.00,$363.00,,2,14,6,96,moderate
50893,Chris,within a few hours,10,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,2,1,1,$61.00,$320.00,,2,14,14,95,flexible
50893,Chris,within a few hours,10,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,2,1,1,$52.00,$275.00,,2,21,9,91,moderate
5090190,Rochelle,within a few hours,2,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,1,1,1,$95.00,,"$2,000.00",2,365,109,99,moderate
5724883,Lillian,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,1,1,1,1,$60.00,$575.00,,1,21,147,89,strict
13309620,Craig,within an hour,2,Broadway,Seattle,98102,Seattle,United States,Townhouse,Entire home/apt,5,2.5,2,2,$225.00,"$1,300.00","$5,000.00",2,30,13,98,strict
9455871,Alex,within an hour,2,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$60.00,,,2,1125,30,87,moderate
5425175,Nina,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,1,1,1,1,$75.00,$500.00,,4,1125,47,97,flexible
21259382,Ryan,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$100.00,$750.00,,2,10,0,,moderate
374596,Sarah,within a day,1,Broadway,Seattle,98112,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$93.00,$553.00,,2,1125,6,96,flexible
24693226,Prashant,within a day,1,Broadway,Seattle,98102,Seattle,United States,Townhouse,Entire home/apt,4,1.5,2,2,$165.00,"$1,050.00",,3,1125,0,,moderate
430709,Sea To Sky Rentals,within a day,36,Broadway,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,4,1,2,3,$139.00,,,3,1125,4,95,strict
3839959,Jayson,within a day,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$150.00,,,1,1125,23,93,moderate
30604,Ekko,within a few hours,1,Broadway,Seattle,98122,Seattle,United States,House,Entire home/apt,8,2.5,2,3,$350.00,,,2,14,30,99,strict
20361123,Adam,within an hour,2,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,3,1.5,1,1,$125.00,,,1,1125,19,94,strict
42537846,Eric,within an hour,17,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1,1,1,$69.00,$400.00,"$1,500.00",1,1125,0,,moderate
3896863,Susanna And Ricki,within a few hours,2,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$138.00,$800.00,"$2,200.00",2,200,96,94,moderate
35444474,Jacqueline,N/A,1,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,1,1,1,$138.00,"$1,500.00","$5,200.00",2,5,0,,strict
8977034,Hannah & Bec,within an hour,3,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,2,1,1,$95.00,$450.00,,1,1125,46,97,moderate
16685525,Trish,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$145.00,,,3,7,0,,flexible
807116,Emily,within a day,3,Broadway,Seattle,98102,Seattle,United States,Apartment,Shared room,6,1,1,3,$39.00,,,1,1125,1,100,flexible
30667344,Lee,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$115.00,,,1,180,4,90,flexible
7507895,Karla,N/A,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$100.00,$500.00,,3,1125,0,,strict
24659319,Karen,N/A,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$175.00,,,1,1125,2,100,flexible
24902894,Luan,within an hour,1,Broadway,Seattle,98102,Seattle,United States,House,Private room,2,1,1,1,$55.00,$375.00,"$1,200.00",1,30,19,95,moderate
11194155,Brooke,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Private room,2,1.5,1,1,$82.00,,,1,4,50,94,flexible
50893,Chris,within a few hours,10,Broadway,Seattle,98102,Seattle,United States,House,Entire home/apt,10,2,3,5,$360.00,"$2,700.00","$6,850.00",3,365,26,93,strict
5820099,Forest And Andy,within a few hours,7,Broadway,Seattle,98122,Seattle,United States,House,Private room,2,1,1,1,$85.00,,,1,1125,0,,flexible
34370759,Eric,within a day,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,2,1,$150.00,$900.00,,2,1125,7,93,moderate
10397429,Chris,within a few hours,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$68.00,$600.00,"$2,400.00",1,1125,1,80,flexible
43608606,George,within a few hours,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,6,2,2,3,$600.00,,,5,1125,1,100,moderate
19033543,Steven,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,3,1,1,2,$149.00,$940.00,,2,1125,11,90,moderate
1243056,Andrew,within an hour,37,Broadway,Seattle,98102,Seattle,United States,House,Shared room,1,1,1,1,$62.00,$325.00,"$1,005.00",1,1125,0,,flexible
7953876,Caleb,within an hour,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,3,1,1,1,$111.00,,,1,65,52,93,strict
16159031,Izabella,N/A,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,2,1,0,1,$120.00,$750.00,"$2,520.00",2,2,7,94,flexible
45917623,Rah,within an hour,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$96.00,,,1,1125,15,92,flexible
13835487,Eric,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$150.00,,,3,1125,1,100,flexible
22011088,Jennie Kay,N/A,1,Broadway,Seattle,98102,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$100.00,,,1,1125,22,92,moderate
49275349,Ash,within an hour,1,Broadway,Seattle,98101,Seattle,United States,Apartment,Entire home/apt,2,1,1,1,$100.00,,,1,3,4,80,flexible
26394059,Joshua,within a day,1,Broadway,Seattle,98122,Seattle,United States,Apartment,Entire home/apt,4,1,1,2,$105.00,,,2,1125,13,87,moderate
